logged_at_utc,ts,device_id,temperature_c,humidity_percent,noise_db,position
2025-11-18T22:53:10Z,2025-11-18T22:53:10Z,safesleep-dev-01,19.9,33.1,58.3,prono
2025-11-18T22:53:13Z,2025-11-18T22:53:13Z,safesleep-dev-01,22.3,51.9,25.3,lateral
2025-11-18T22:53:16Z,2025-11-18T22:53:16Z,safesleep-dev-01,29.8,61.6,41.9,supino
2025-11-18T22:53:19Z,2025-11-18T22:53:19Z,safesleep-dev-01,24.1,39.8,79.1,lateral
2025-11-18T22:53:22Z,2025-11-18T22:53:22Z,safesleep-dev-01,26.8,53.3,62.8,lateral
2025-11-18T22:53:25Z,2025-11-18T22:53:25Z,safesleep-dev-01,27.7,63.9,51.0,supino
2025-11-18T22:53:28Z,2025-11-18T22:53:28Z,safesleep-dev-01,23.8,64.8,26.9,supino
2025-11-18T22:53:31Z,2025-11-18T22:53:31Z,safesleep-dev-01,19.1,31.8,75.3,supino
2025-11-18T22:53:34Z,2025-11-18T22:53:34Z,safesleep-dev-01,24.4,59.7,46.5,lateral
2025-11-18T22:53:37Z,2025-11-18T22:53:37Z,safesleep-dev-01,21.7,42.7,59.4,supino
2025-11-18T22:53:40Z,2025-11-18T22:53:40Z,safesleep-dev-01,26.4,41.6,57.5,supino
2025-11-18T22:53:43Z,2025-11-18T22:53:43Z,safesleep-dev-01,21.0,57.3,71.7,supino
2025-11-18T22:53:46Z,2025-11-18T22:53:46Z,safesleep-dev-01,26.2,46.6,88.8,supino
2025-11-18T22:53:49Z,2025-11-18T22:53:49Z,safesleep-dev-01,18.5,66.0,85.7,supino
2025-11-18T22:53:52Z,2025-11-18T22:53:52Z,safesleep-dev-01,22.6,43.0,41.6,supino
2025-11-18T22:53:55Z,2025-11-18T22:53:55Z,safesleep-dev-01,25.9,50.3,76.9,supino
2025-11-18T22:53:58Z,2025-11-18T22:53:58Z,safesleep-dev-01,22.4,31.7,64.7,supino
2025-11-18T22:54:01Z,2025-11-18T22:54:01Z,safesleep-dev-01,19.9,66.2,68.1,supino
2025-11-18T22:54:04Z,2025-11-18T22:54:04Z,safesleep-dev-01,19.2,37.9,66.4,prono
2025-11-18T22:54:07Z,2025-11-18T22:54:07Z,safesleep-dev-01,22.8,56.2,82.0,prono
2025-11-18T22:54:10Z,2025-11-18T22:54:10Z,safesleep-dev-01,22.0,31.1,88.0,lateral
2025-11-18T22:54:13Z,2025-11-18T22:54:13Z,safesleep-dev-01,21.3,69.7,21.8,supino
2025-11-18T22:54:16Z,2025-11-18T22:54:16Z,safesleep-dev-01,24.6,61.1,87.8,supino
2025-11-18T22:54:19Z,2025-11-18T22:54:19Z,safesleep-dev-01,20.2,46.3,45.7,supino
2025-11-18T22:54:22Z,2025-11-18T22:54:22Z,safesleep-dev-01,20.2,44.2,43.8,lateral
2025-11-18T22:54:25Z,2025-11-18T22:54:25Z,safesleep-dev-01,20.8,44.3,40.5,supino
2025-11-18T22:54:28Z,2025-11-18T22:54:28Z,safesleep-dev-01,24.3,33.8,79.8,supino
2025-11-18T22:54:31Z,2025-11-18T22:54:31Z,safesleep-dev-01,23.9,30.2,84.7,supino
2025-11-18T22:54:34Z,2025-11-18T22:54:34Z,safesleep-dev-01,20.5,36.2,31.0,supino
2025-11-18T22:54:37Z,2025-11-18T22:54:37Z,safesleep-dev-01,29.4,39.5,21.8,lateral
2025-11-18T22:54:40Z,2025-11-18T22:54:40Z,safesleep-dev-01,24.5,55.5,56.2,prono
2025-11-18T22:54:43Z,2025-11-18T22:54:43Z,safesleep-dev-01,27.6,61.3,69.1,lateral
2025-11-18T22:54:46Z,2025-11-18T22:54:46Z,safesleep-dev-01,20.4,31.7,77.5,supino
2025-11-18T22:54:49Z,2025-11-18T22:54:49Z,safesleep-dev-01,19.0,44.5,59.0,supino
2025-11-18T22:54:52Z,2025-11-18T22:54:52Z,safesleep-dev-01,24.0,48.9,26.0,prono
2025-11-18T22:54:55Z,2025-11-18T22:54:55Z,safesleep-dev-01,29.2,42.8,58.1,prono
2025-11-18T22:54:58Z,2025-11-18T22:54:58Z,safesleep-dev-01,20.5,56.4,75.2,lateral
2025-11-18T22:55:01Z,2025-11-18T22:55:01Z,safesleep-dev-01,28.0,53.3,59.6,supino
2025-11-18T22:55:04Z,2025-11-18T22:55:04Z,safesleep-dev-01,28.8,38.7,61.5,supino
2025-11-18T22:55:07Z,2025-11-18T22:55:07Z,safesleep-dev-01,19.3,49.6,69.6,lateral
2025-11-18T22:55:10Z,2025-11-18T22:55:10Z,safesleep-dev-01,19.6,37.6,86.1,supino
2025-11-18T22:55:13Z,2025-11-18T22:55:13Z,safesleep-dev-01,20.4,69.2,53.0,prono
2025-11-18T22:55:16Z,2025-11-18T22:55:16Z,safesleep-dev-01,28.2,57.8,32.0,supino
2025-11-18T22:55:19Z,2025-11-18T22:55:19Z,safesleep-dev-01,18.9,33.7,56.1,supino
2025-11-18T22:55:22Z,2025-11-18T22:55:22Z,safesleep-dev-01,28.3,37.6,84.7,lateral
2025-11-18T22:55:25Z,2025-11-18T22:55:25Z,safesleep-dev-01,23.1,49.3,60.6,lateral
2025-11-18T22:55:28Z,2025-11-18T22:55:28Z,safesleep-dev-01,23.4,66.3,31.5,prono
2025-11-18T22:55:31Z,2025-11-18T22:55:31Z,safesleep-dev-01,24.2,31.9,37.3,lateral
2025-11-18T22:55:34Z,2025-11-18T22:55:34Z,safesleep-dev-01,19.1,47.3,85.2,lateral
2025-11-18T22:55:37Z,2025-11-18T22:55:37Z,safesleep-dev-01,26.8,32.3,28.6,supino
2025-11-18T22:55:40Z,2025-11-18T22:55:40Z,safesleep-dev-01,20.7,64.4,31.1,supino
2025-11-18T22:55:43Z,2025-11-18T22:55:43Z,safesleep-dev-01,29.3,44.9,47.4,prono
2025-11-18T22:55:46Z,2025-11-18T22:55:46Z,safesleep-dev-01,29.6,58.6,74.2,lateral
2025-11-18T22:55:49Z,2025-11-18T22:55:49Z,safesleep-dev-01,24.8,54.0,77.6,lateral
2025-11-18T22:55:52Z,2025-11-18T22:55:52Z,safesleep-dev-01,26.9,49.2,80.6,lateral
2025-11-18T22:55:55Z,2025-11-18T22:55:55Z,safesleep-dev-01,27.1,52.9,50.2,supino
2025-11-18T22:55:58Z,2025-11-18T22:55:58Z,safesleep-dev-01,21.6,33.0,78.1,supino
2025-11-18T22:56:01Z,2025-11-18T22:56:01Z,safesleep-dev-01,26.3,54.8,45.1,lateral
2025-11-18T22:56:04Z,2025-11-18T22:56:04Z,safesleep-dev-01,28.9,47.9,26.1,supino
2025-11-18T22:56:07Z,2025-11-18T22:56:07Z,safesleep-dev-01,27.3,63.0,44.7,supino
2025-11-18T22:56:10Z,2025-11-18T22:56:10Z,safesleep-dev-01,21.4,34.1,44.9,supino
2025-11-18T22:56:13Z,2025-11-18T22:56:13Z,safesleep-dev-01,27.2,67.4,50.8,supino
2025-11-18T22:56:16Z,2025-11-18T22:56:16Z,safesleep-dev-01,25.7,60.0,67.8,supino
2025-11-18T22:56:19Z,2025-11-18T22:56:19Z,safesleep-dev-01,29.6,35.3,32.4,supino
2025-11-18T22:56:22Z,2025-11-18T22:56:22Z,safesleep-dev-01,22.4,61.1,75.4,lateral
2025-11-18T22:56:25Z,2025-11-18T22:56:25Z,safesleep-dev-01,28.5,40.8,82.7,prono
2025-11-18T22:56:28Z,2025-11-18T22:56:28Z,safesleep-dev-01,27.7,63.2,77.8,supino
2025-11-18T22:56:31Z,2025-11-18T22:56:31Z,safesleep-dev-01,19.5,40.0,54.4,lateral
2025-11-18T22:56:34Z,2025-11-18T22:56:34Z,safesleep-dev-01,21.2,31.6,23.7,supino
2025-11-18T22:56:37Z,2025-11-18T22:56:37Z,safesleep-dev-01,27.2,62.6,47.4,lateral
2025-11-18T22:56:40Z,2025-11-18T22:56:40Z,safesleep-dev-01,22.1,44.8,84.4,supino
2025-11-18T22:56:43Z,2025-11-18T22:56:43Z,safesleep-dev-01,22.4,69.2,88.8,supino
2025-11-18T22:56:46Z,2025-11-18T22:56:46Z,safesleep-dev-01,20.8,65.3,34.4,prono
2025-11-18T22:56:49Z,2025-11-18T22:56:49Z,safesleep-dev-01,27.5,55.5,62.7,lateral
2025-11-18T22:56:52Z,2025-11-18T22:56:52Z,safesleep-dev-01,19.7,30.8,86.1,prono
2025-11-18T22:56:55Z,2025-11-18T22:56:55Z,safesleep-dev-01,28.5,42.1,61.2,lateral
2025-11-18T22:56:58Z,2025-11-18T22:56:58Z,safesleep-dev-01,25.0,47.3,35.5,supino
2025-11-18T22:57:01Z,2025-11-18T22:57:01Z,safesleep-dev-01,22.6,38.1,84.7,supino
2025-11-18T22:57:04Z,2025-11-18T22:57:04Z,safesleep-dev-01,26.2,44.2,21.5,supino
2025-11-18T22:57:07Z,2025-11-18T22:57:07Z,safesleep-dev-01,18.4,41.9,55.2,prono
2025-11-18T22:57:10Z,2025-11-18T22:57:10Z,safesleep-dev-01,18.3,61.1,58.0,supino
2025-11-18T22:57:13Z,2025-11-18T22:57:13Z,safesleep-dev-01,28.0,58.0,39.4,supino
2025-11-18T22:57:16Z,2025-11-18T22:57:16Z,safesleep-dev-01,19.1,47.8,33.5,supino
2025-11-18T22:57:19Z,2025-11-18T22:57:19Z,safesleep-dev-01,28.9,55.4,39.9,supino
2025-11-18T22:57:22Z,2025-11-18T22:57:22Z,safesleep-dev-01,21.0,41.6,83.4,supino
2025-11-18T22:57:25Z,2025-11-18T22:57:25Z,safesleep-dev-01,22.0,38.3,72.1,supino
2025-11-18T22:57:28Z,2025-11-18T22:57:28Z,safesleep-dev-01,28.6,68.6,83.2,prono
2025-11-18T22:57:31Z,2025-11-18T22:57:31Z,safesleep-dev-01,25.0,54.5,45.3,supino
2025-11-18T22:57:34Z,2025-11-18T22:57:34Z,safesleep-dev-01,20.2,32.9,51.6,supino
2025-11-18T22:57:37Z,2025-11-18T22:57:37Z,safesleep-dev-01,28.9,47.3,20.4,lateral
2025-11-18T22:57:40Z,2025-11-18T22:57:40Z,safesleep-dev-01,19.3,31.7,49.9,supino
2025-11-18T22:57:43Z,2025-11-18T22:57:43Z,safesleep-dev-01,28.8,44.9,54.2,supino
2025-11-18T22:57:46Z,2025-11-18T22:57:46Z,safesleep-dev-01,26.3,46.0,32.8,prono
2025-11-18T22:57:49Z,2025-11-18T22:57:49Z,safesleep-dev-01,24.1,35.2,87.6,supino
2025-11-18T22:57:52Z,2025-11-18T22:57:52Z,safesleep-dev-01,26.0,63.1,20.2,lateral
2025-11-18T22:57:55Z,2025-11-18T22:57:55Z,safesleep-dev-01,22.8,52.8,67.9,lateral
2025-11-18T22:57:58Z,2025-11-18T22:57:58Z,safesleep-dev-01,21.1,57.2,41.6,supino
2025-11-18T22:58:01Z,2025-11-18T22:58:01Z,safesleep-dev-01,20.9,43.1,21.3,supino
2025-11-18T22:58:04Z,2025-11-18T22:58:04Z,safesleep-dev-01,21.5,44.6,67.0,supino
2025-11-18T22:58:07Z,2025-11-18T22:58:07Z,safesleep-dev-01,22.6,53.7,30.8,supino
2025-11-18T22:58:10Z,2025-11-18T22:58:10Z,safesleep-dev-01,29.9,55.0,28.8,supino
2025-11-18T22:58:13Z,2025-11-18T22:58:13Z,safesleep-dev-01,26.0,48.1,53.4,supino
2025-11-18T22:58:16Z,2025-11-18T22:58:16Z,safesleep-dev-01,23.3,59.1,31.0,supino
2025-11-18T22:58:19Z,2025-11-18T22:58:19Z,safesleep-dev-01,28.0,48.4,33.8,supino
2025-11-18T22:58:22Z,2025-11-18T22:58:22Z,safesleep-dev-01,23.8,52.8,49.9,supino
2025-11-18T22:58:25Z,2025-11-18T22:58:25Z,safesleep-dev-01,20.8,59.3,73.6,supino
2025-11-18T22:58:28Z,2025-11-18T22:58:28Z,safesleep-dev-01,29.8,38.0,86.8,prono
2025-11-18T22:58:31Z,2025-11-18T22:58:31Z,safesleep-dev-01,22.7,49.4,65.1,supino
2025-11-18T22:58:34Z,2025-11-18T22:58:34Z,safesleep-dev-01,26.8,58.0,67.5,supino
2025-11-18T22:58:37Z,2025-11-18T22:58:37Z,safesleep-dev-01,25.4,46.2,50.3,supino
2025-11-18T22:58:40Z,2025-11-18T22:58:40Z,safesleep-dev-01,25.1,53.8,46.8,supino
2025-11-18T22:58:43Z,2025-11-18T22:58:43Z,safesleep-dev-01,26.5,67.7,55.2,supino
2025-11-18T22:58:46Z,2025-11-18T22:58:46Z,safesleep-dev-01,22.7,35.7,34.4,lateral
2025-11-18T22:58:49Z,2025-11-18T22:58:49Z,safesleep-dev-01,22.0,63.3,47.6,supino
2025-11-18T22:58:52Z,2025-11-18T22:58:52Z,safesleep-dev-01,24.0,43.7,22.4,prono
2025-11-18T22:58:55Z,2025-11-18T22:58:55Z,safesleep-dev-01,24.7,40.6,70.9,lateral
2025-11-18T22:58:58Z,2025-11-18T22:58:58Z,safesleep-dev-01,24.5,54.1,48.8,prono
2025-11-18T22:59:01Z,2025-11-18T22:59:01Z,safesleep-dev-01,29.3,37.7,48.4,supino
2025-11-18T22:59:04Z,2025-11-18T22:59:04Z,safesleep-dev-01,21.4,69.9,60.7,supino
2025-11-18T22:59:07Z,2025-11-18T22:59:07Z,safesleep-dev-01,26.7,41.1,86.6,supino
2025-11-18T22:59:10Z,2025-11-18T22:59:10Z,safesleep-dev-01,29.6,48.1,30.9,prono
2025-11-18T22:59:13Z,2025-11-18T22:59:13Z,safesleep-dev-01,29.4,44.1,87.6,supino
2025-11-18T22:59:16Z,2025-11-18T22:59:16Z,safesleep-dev-01,26.0,57.8,86.7,prono
2025-11-18T22:59:19Z,2025-11-18T22:59:19Z,safesleep-dev-01,22.1,55.4,37.8,supino
2025-11-18T22:59:22Z,2025-11-18T22:59:22Z,safesleep-dev-01,18.2,59.8,85.3,supino
2025-11-18T22:59:25Z,2025-11-18T22:59:25Z,safesleep-dev-01,28.9,68.6,77.7,lateral
2025-11-18T22:59:28Z,2025-11-18T22:59:28Z,safesleep-dev-01,18.2,64.4,40.1,supino
2025-11-18T22:59:31Z,2025-11-18T22:59:31Z,safesleep-dev-01,24.7,59.4,62.0,lateral
2025-11-18T22:59:35Z,2025-11-18T22:59:34Z,safesleep-dev-01,21.4,66.8,23.7,supino
2025-11-18T22:59:38Z,2025-11-18T22:59:38Z,safesleep-dev-01,28.8,63.4,61.4,supino
2025-11-18T22:59:41Z,2025-11-18T22:59:41Z,safesleep-dev-01,24.2,44.4,37.0,prono
2025-11-18T22:59:44Z,2025-11-18T22:59:44Z,safesleep-dev-01,24.3,65.4,81.7,supino
2025-11-18T22:59:47Z,2025-11-18T22:59:47Z,safesleep-dev-01,22.2,32.8,83.7,supino
2025-11-18T22:59:50Z,2025-11-18T22:59:50Z,safesleep-dev-01,26.9,58.2,25.1,lateral
2025-11-18T22:59:53Z,2025-11-18T22:59:53Z,safesleep-dev-01,19.9,52.3,25.1,lateral
2025-11-18T22:59:56Z,2025-11-18T22:59:56Z,safesleep-dev-01,20.7,56.6,35.5,supino
2025-11-18T22:59:59Z,2025-11-18T22:59:59Z,safesleep-dev-01,27.7,68.8,27.5,lateral
2025-11-18T23:00:02Z,2025-11-18T23:00:02Z,safesleep-dev-01,21.9,48.6,61.9,supino
2025-11-18T23:00:05Z,2025-11-18T23:00:05Z,safesleep-dev-01,26.0,33.0,43.9,lateral
2025-11-18T23:00:08Z,2025-11-18T23:00:08Z,safesleep-dev-01,22.1,30.6,76.4,lateral
2025-11-18T23:00:11Z,2025-11-18T23:00:11Z,safesleep-dev-01,20.8,44.2,46.3,supino
2025-11-18T23:00:14Z,2025-11-18T23:00:14Z,safesleep-dev-01,23.2,44.0,36.6,supino
2025-11-18T23:00:17Z,2025-11-18T23:00:17Z,safesleep-dev-01,22.5,58.4,74.4,lateral
2025-11-18T23:00:20Z,2025-11-18T23:00:20Z,safesleep-dev-01,26.9,46.5,44.9,lateral
2025-11-18T23:00:23Z,2025-11-18T23:00:23Z,safesleep-dev-01,18.4,58.2,69.3,supino
2025-11-18T23:00:26Z,2025-11-18T23:00:26Z,safesleep-dev-01,22.2,51.9,42.0,supino
2025-11-18T23:00:29Z,2025-11-18T23:00:29Z,safesleep-dev-01,22.4,48.0,45.9,supino
2025-11-18T23:00:32Z,2025-11-18T23:00:32Z,safesleep-dev-01,24.8,59.2,25.8,supino
2025-11-18T23:00:35Z,2025-11-18T23:00:35Z,safesleep-dev-01,22.4,30.7,22.6,supino
2025-11-18T23:00:38Z,2025-11-18T23:00:38Z,safesleep-dev-01,20.3,57.6,36.9,supino
2025-11-18T23:00:41Z,2025-11-18T23:00:41Z,safesleep-dev-01,18.7,63.2,36.8,supino
2025-11-18T23:00:44Z,2025-11-18T23:00:44Z,safesleep-dev-01,28.4,61.6,85.8,supino
2025-11-18T23:00:47Z,2025-11-18T23:00:47Z,safesleep-dev-01,26.4,66.9,44.9,supino
2025-11-18T23:00:50Z,2025-11-18T23:00:50Z,safesleep-dev-01,25.3,42.9,53.6,supino
2025-11-18T23:00:53Z,2025-11-18T23:00:53Z,safesleep-dev-01,29.2,41.4,33.0,supino
2025-11-18T23:00:56Z,2025-11-18T23:00:56Z,safesleep-dev-01,20.4,46.1,86.6,supino
2025-11-18T23:00:59Z,2025-11-18T23:00:59Z,safesleep-dev-01,22.1,32.0,36.6,lateral
2025-11-18T23:01:02Z,2025-11-18T23:01:02Z,safesleep-dev-01,29.3,62.8,28.0,prono
2025-11-18T23:01:05Z,2025-11-18T23:01:05Z,safesleep-dev-01,25.1,62.4,38.2,prono
2025-11-18T23:01:08Z,2025-11-18T23:01:08Z,safesleep-dev-01,29.3,59.6,40.9,supino
2025-11-18T23:01:11Z,2025-11-18T23:01:11Z,safesleep-dev-01,26.7,59.4,23.2,lateral
2025-11-18T23:01:14Z,2025-11-18T23:01:14Z,safesleep-dev-01,23.9,36.6,72.5,supino
2025-11-18T23:01:17Z,2025-11-18T23:01:17Z,safesleep-dev-01,20.1,51.4,33.6,prono
2025-11-18T23:01:20Z,2025-11-18T23:01:20Z,safesleep-dev-01,20.7,39.0,82.5,supino
2025-11-18T23:01:23Z,2025-11-18T23:01:23Z,safesleep-dev-01,26.9,39.7,33.4,supino
2025-11-18T23:01:26Z,2025-11-18T23:01:26Z,safesleep-dev-01,27.6,66.8,65.8,supino
2025-11-18T23:01:29Z,2025-11-18T23:01:29Z,safesleep-dev-01,29.3,59.1,86.6,prono
2025-11-18T23:01:32Z,2025-11-18T23:01:32Z,safesleep-dev-01,24.4,43.8,45.0,prono
2025-11-18T23:01:35Z,2025-11-18T23:01:35Z,safesleep-dev-01,29.0,46.2,88.9,lateral
2025-11-18T23:01:38Z,2025-11-18T23:01:38Z,safesleep-dev-01,26.6,49.3,50.5,supino
2025-11-18T23:01:41Z,2025-11-18T23:01:41Z,safesleep-dev-01,24.7,37.3,73.3,prono
2025-11-18T23:01:44Z,2025-11-18T23:01:44Z,safesleep-dev-01,24.3,68.0,83.0,supino
2025-11-18T23:01:47Z,2025-11-18T23:01:47Z,safesleep-dev-01,19.2,33.4,61.7,supino
2025-11-18T23:01:50Z,2025-11-18T23:01:50Z,safesleep-dev-01,27.1,33.2,84.6,supino
2025-11-18T23:01:53Z,2025-11-18T23:01:53Z,safesleep-dev-01,22.6,57.7,44.0,prono
2025-11-18T23:01:56Z,2025-11-18T23:01:56Z,safesleep-dev-01,29.0,53.3,43.3,supino
2025-11-18T23:01:59Z,2025-11-18T23:01:59Z,safesleep-dev-01,22.6,59.1,33.5,lateral
2025-11-18T23:02:02Z,2025-11-18T23:02:02Z,safesleep-dev-01,20.5,41.5,20.1,lateral
2025-11-18T23:02:05Z,2025-11-18T23:02:05Z,safesleep-dev-01,22.1,57.1,64.0,prono
2025-11-18T23:02:08Z,2025-11-18T23:02:08Z,safesleep-dev-01,23.2,61.4,54.8,supino
2025-11-18T23:02:11Z,2025-11-18T23:02:11Z,safesleep-dev-01,19.0,65.2,49.6,lateral
2025-11-18T23:02:14Z,2025-11-18T23:02:14Z,safesleep-dev-01,18.5,48.5,35.0,supino
2025-11-18T23:02:17Z,2025-11-18T23:02:17Z,safesleep-dev-01,25.3,56.1,86.5,supino
2025-11-18T23:02:20Z,2025-11-18T23:02:20Z,safesleep-dev-01,20.8,63.3,45.3,supino
2025-11-18T23:02:23Z,2025-11-18T23:02:23Z,safesleep-dev-01,22.8,51.5,45.6,supino
2025-11-18T23:02:26Z,2025-11-18T23:02:26Z,safesleep-dev-01,28.0,42.3,89.5,supino
2025-11-18T23:02:29Z,2025-11-18T23:02:29Z,safesleep-dev-01,28.6,57.1,46.0,supino
2025-11-18T23:02:32Z,2025-11-18T23:02:32Z,safesleep-dev-01,25.4,58.4,70.6,supino
2025-11-18T23:02:35Z,2025-11-18T23:02:35Z,safesleep-dev-01,28.1,60.8,87.8,supino
2025-11-18T23:02:38Z,2025-11-18T23:02:38Z,safesleep-dev-01,24.1,40.7,22.1,supino
2025-11-18T23:02:41Z,2025-11-18T23:02:41Z,safesleep-dev-01,25.4,41.6,81.1,supino
2025-11-18T23:02:44Z,2025-11-18T23:02:44Z,safesleep-dev-01,27.4,55.7,43.1,supino
2025-11-18T23:02:47Z,2025-11-18T23:02:47Z,safesleep-dev-01,22.6,62.2,60.4,prono
2025-11-18T23:02:50Z,2025-11-18T23:02:50Z,safesleep-dev-01,29.2,35.7,81.7,supino
2025-11-18T23:02:53Z,2025-11-18T23:02:53Z,safesleep-dev-01,24.8,65.0,60.4,supino
2025-11-18T23:02:56Z,2025-11-18T23:02:56Z,safesleep-dev-01,18.3,37.1,44.9,supino
2025-11-18T23:02:59Z,2025-11-18T23:02:59Z,safesleep-dev-01,26.6,40.2,59.6,supino
2025-11-18T23:03:02Z,2025-11-18T23:03:02Z,safesleep-dev-01,27.9,46.6,48.9,supino
2025-11-18T23:11:58Z,2025-11-18T23:11:58Z,safesleep-dev-01,25.1,60.4,61.1,prono
2025-11-18T23:12:01Z,2025-11-18T23:12:01Z,safesleep-dev-01,25.9,58.1,62.1,supino
2025-11-18T23:12:04Z,2025-11-18T23:12:04Z,safesleep-dev-01,28.8,47.7,62.3,lateral
2025-11-18T23:12:07Z,2025-11-18T23:12:07Z,safesleep-dev-01,19.1,34.9,64.7,supino
2025-11-18T23:12:10Z,2025-11-18T23:12:10Z,safesleep-dev-01,19.6,61.4,52.2,supino
2025-11-18T23:12:13Z,2025-11-18T23:12:13Z,safesleep-dev-01,25.2,65.0,63.0,supino
2025-11-18T23:12:16Z,2025-11-18T23:12:16Z,safesleep-dev-01,28.4,48.2,71.0,supino
2025-11-18T23:12:19Z,2025-11-18T23:12:19Z,safesleep-dev-01,21.1,37.6,50.7,supino
2025-11-18T23:12:22Z,2025-11-18T23:12:22Z,safesleep-dev-01,23.0,37.2,88.5,lateral
2025-11-18T23:12:25Z,2025-11-18T23:12:25Z,safesleep-dev-01,26.2,30.4,54.4,lateral
2025-11-18T23:16:11Z,2025-11-18T23:16:11Z,safesleep-dev-01,19.4,54.1,75.9,supino
2025-11-18T23:16:14Z,2025-11-18T23:16:14Z,safesleep-dev-01,18.3,48.6,49.3,prono
2025-11-18T23:16:17Z,2025-11-18T23:16:17Z,safesleep-dev-01,21.4,45.0,20.9,supino
2025-11-18T23:16:20Z,2025-11-18T23:16:20Z,safesleep-dev-01,29.6,39.6,67.1,supino
2025-11-18T23:16:23Z,2025-11-18T23:16:23Z,safesleep-dev-01,29.6,31.0,28.6,prono
2025-11-18T23:16:26Z,2025-11-18T23:16:26Z,safesleep-dev-01,20.8,63.0,24.3,supino
2025-11-18T23:16:29Z,2025-11-18T23:16:29Z,safesleep-dev-01,23.7,64.0,40.8,supino
2025-11-18T23:16:32Z,2025-11-18T23:16:32Z,safesleep-dev-01,22.6,57.9,66.9,lateral
2025-11-18T23:16:35Z,2025-11-18T23:16:35Z,safesleep-dev-01,20.5,60.4,32.3,lateral
2025-11-18T23:16:38Z,2025-11-18T23:16:38Z,safesleep-dev-01,21.7,50.4,29.7,lateral
2025-11-18T23:16:41Z,2025-11-18T23:16:41Z,safesleep-dev-01,20.6,49.2,83.5,prono
2025-11-18T23:16:44Z,2025-11-18T23:16:44Z,safesleep-dev-01,29.5,55.1,80.9,supino
2025-11-18T23:16:47Z,2025-11-18T23:16:47Z,safesleep-dev-01,20.6,60.0,78.9,prono
2025-11-18T23:16:50Z,2025-11-18T23:16:50Z,safesleep-dev-01,21.8,50.6,82.5,supino
2025-11-18T23:16:53Z,2025-11-18T23:16:53Z,safesleep-dev-01,23.2,50.1,65.6,supino
2025-11-18T23:16:56Z,2025-11-18T23:16:56Z,safesleep-dev-01,18.2,38.7,79.8,lateral
2025-11-18T23:16:59Z,2025-11-18T23:16:59Z,safesleep-dev-01,20.8,70.0,43.1,supino
2025-11-18T23:17:02Z,2025-11-18T23:17:02Z,safesleep-dev-01,19.7,60.5,67.2,supino
2025-11-18T23:17:05Z,2025-11-18T23:17:05Z,safesleep-dev-01,27.8,31.4,64.5,supino
2025-11-18T23:17:08Z,2025-11-18T23:17:08Z,safesleep-dev-01,21.8,62.9,37.9,supino
2025-11-18T23:17:11Z,2025-11-18T23:17:11Z,safesleep-dev-01,28.8,59.6,88.6,supino
2025-11-18T23:17:14Z,2025-11-18T23:17:14Z,safesleep-dev-01,20.2,45.3,50.9,supino
2025-11-18T23:17:17Z,2025-11-18T23:17:17Z,safesleep-dev-01,27.6,55.8,75.0,lateral
2025-11-18T23:17:20Z,2025-11-18T23:17:20Z,safesleep-dev-01,23.9,53.8,65.1,supino
2025-11-18T23:17:23Z,2025-11-18T23:17:23Z,safesleep-dev-01,20.5,53.3,23.2,supino
2025-11-18T23:17:26Z,2025-11-18T23:17:26Z,safesleep-dev-01,25.1,42.6,28.3,supino
2025-11-18T23:17:29Z,2025-11-18T23:17:29Z,safesleep-dev-01,24.9,55.8,60.1,supino
2025-11-18T23:17:32Z,2025-11-18T23:17:32Z,safesleep-dev-01,29.9,31.3,51.6,lateral
2025-11-18T23:17:35Z,2025-11-18T23:17:35Z,safesleep-dev-01,19.3,41.0,23.6,lateral
2025-11-18T23:17:38Z,2025-11-18T23:17:38Z,safesleep-dev-01,23.8,39.5,72.2,supino
2025-11-18T23:17:41Z,2025-11-18T23:17:41Z,safesleep-dev-01,27.8,34.8,41.4,lateral
2025-11-18T23:17:44Z,2025-11-18T23:17:44Z,safesleep-dev-01,23.9,38.3,44.5,lateral
2025-11-18T23:17:47Z,2025-11-18T23:17:47Z,safesleep-dev-01,24.7,67.5,32.7,supino
2025-11-18T23:17:50Z,2025-11-18T23:17:50Z,safesleep-dev-01,20.8,51.8,56.5,lateral
2025-11-18T23:17:53Z,2025-11-18T23:17:53Z,safesleep-dev-01,19.4,33.3,45.0,lateral
2025-11-18T23:17:56Z,2025-11-18T23:17:56Z,safesleep-dev-01,21.9,56.9,72.6,supino
2025-11-18T23:17:59Z,2025-11-18T23:17:59Z,safesleep-dev-01,22.2,55.1,83.6,lateral
2025-11-18T23:18:02Z,2025-11-18T23:18:02Z,safesleep-dev-01,25.6,43.9,45.3,supino
2025-11-18T23:18:05Z,2025-11-18T23:18:05Z,safesleep-dev-01,23.2,61.3,35.6,lateral
2025-11-18T23:18:08Z,2025-11-18T23:18:08Z,safesleep-dev-01,27.3,46.6,48.9,supino
2025-11-18T23:18:11Z,2025-11-18T23:18:11Z,safesleep-dev-01,26.8,34.5,34.6,prono
2025-11-18T23:18:14Z,2025-11-18T23:18:14Z,safesleep-dev-01,19.9,65.6,87.9,supino
2025-11-18T23:18:17Z,2025-11-18T23:18:17Z,safesleep-dev-01,28.6,33.4,64.9,supino
2025-11-18T23:18:20Z,2025-11-18T23:18:20Z,safesleep-dev-01,20.4,49.6,54.7,supino
