logged_at_utc,ts,device_id,alerts
2025-11-18T03:34:31Z,2025-11-18T03:34:31Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T03:34:40Z,2025-11-18T03:34:40Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T03:34:43Z,2025-11-18T03:34:43Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:34:46Z,2025-11-18T03:34:46Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T03:34:49Z,2025-11-18T03:34:49Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:34:52Z,2025-11-18T03:34:52Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:34:55Z,2025-11-18T03:34:55Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:34:58Z,2025-11-18T03:34:58Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:35:01Z,2025-11-18T03:35:01Z,safesleep-dev-01,Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T03:35:04Z,2025-11-18T03:35:04Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T03:35:07Z,2025-11-18T03:35:07Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T03:35:10Z,2025-11-18T03:35:10Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:35:13Z,2025-11-18T03:35:13Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:35:19Z,2025-11-18T03:35:19Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:35:22Z,2025-11-18T03:35:22Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:35:25Z,2025-11-18T03:35:25Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:35:28Z,2025-11-18T03:35:28Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T03:35:31Z,2025-11-18T03:35:31Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T03:35:34Z,2025-11-18T03:35:34Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T03:35:37Z,2025-11-18T03:35:37Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:35:40Z,2025-11-18T03:35:40Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:35:49Z,2025-11-18T03:35:49Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:35:52Z,2025-11-18T03:35:52Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:35:55Z,2025-11-18T03:35:55Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:35:58Z,2025-11-18T03:35:58Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:36:01Z,2025-11-18T03:36:01Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T03:36:04Z,2025-11-18T03:36:04Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:36:10Z,2025-11-18T03:36:10Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T03:36:13Z,2025-11-18T03:36:13Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:36:16Z,2025-11-18T03:36:16Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T03:36:19Z,2025-11-18T03:36:19Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T03:36:22Z,2025-11-18T03:36:22Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:36:25Z,2025-11-18T03:36:25Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:36:34Z,2025-11-18T03:36:34Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T03:36:37Z,2025-11-18T03:36:37Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:36:40Z,2025-11-18T03:36:40Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:36:43Z,2025-11-18T03:36:43Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:36:46Z,2025-11-18T03:36:46Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:36:49Z,2025-11-18T03:36:49Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:36:52Z,2025-11-18T03:36:52Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:36:55Z,2025-11-18T03:36:55Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T03:36:58Z,2025-11-18T03:36:58Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T03:37:01Z,2025-11-18T03:37:01Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:37:04Z,2025-11-18T03:37:04Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:37:07Z,2025-11-18T03:37:07Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:37:10Z,2025-11-18T03:37:10Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T03:37:13Z,2025-11-18T03:37:13Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T03:37:16Z,2025-11-18T03:37:16Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T03:37:19Z,2025-11-18T03:37:19Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:37:25Z,2025-11-18T03:37:25Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:37:28Z,2025-11-18T03:37:28Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T03:37:31Z,2025-11-18T03:37:31Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T03:37:34Z,2025-11-18T03:37:34Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T03:37:37Z,2025-11-18T03:37:37Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T03:37:40Z,2025-11-18T03:37:40Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T03:37:43Z,2025-11-18T03:37:43Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:37:46Z,2025-11-18T03:37:46Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:37:49Z,2025-11-18T03:37:49Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T03:37:52Z,2025-11-18T03:37:52Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:37:55Z,2025-11-18T03:37:55Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:37:58Z,2025-11-18T03:37:58Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:38:01Z,2025-11-18T03:38:01Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:38:04Z,2025-11-18T03:38:04Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:38:07Z,2025-11-18T03:38:07Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T03:38:10Z,2025-11-18T03:38:10Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:38:13Z,2025-11-18T03:38:13Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:38:16Z,2025-11-18T03:38:16Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:38:19Z,2025-11-18T03:38:19Z,safesleep-dev-01,Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T03:38:22Z,2025-11-18T03:38:22Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T03:40:52Z,2025-11-18T03:40:52Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:40:55Z,2025-11-18T03:40:55Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:40:58Z,2025-11-18T03:40:58Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:41:04Z,2025-11-18T03:41:04Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T03:41:07Z,2025-11-18T03:41:07Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T03:41:10Z,2025-11-18T03:41:10Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T03:41:13Z,2025-11-18T03:41:13Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:41:16Z,2025-11-18T03:41:16Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T03:41:19Z,2025-11-18T03:41:19Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:41:22Z,2025-11-18T03:41:22Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:41:25Z,2025-11-18T03:41:25Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T03:41:28Z,2025-11-18T03:41:28Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:41:31Z,2025-11-18T03:41:31Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T03:41:34Z,2025-11-18T03:41:34Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T03:41:40Z,2025-11-18T03:41:40Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T03:41:43Z,2025-11-18T03:41:43Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:41:46Z,2025-11-18T03:41:46Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:41:49Z,2025-11-18T03:41:49Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:41:52Z,2025-11-18T03:41:52Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:41:55Z,2025-11-18T03:41:55Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:41:58Z,2025-11-18T03:41:58Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:42:01Z,2025-11-18T03:42:01Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:42:04Z,2025-11-18T03:42:04Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:42:07Z,2025-11-18T03:42:07Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:42:10Z,2025-11-18T03:42:10Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:42:13Z,2025-11-18T03:42:13Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T03:42:16Z,2025-11-18T03:42:16Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T03:42:19Z,2025-11-18T03:42:19Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T03:42:22Z,2025-11-18T03:42:22Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:42:25Z,2025-11-18T03:42:25Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:42:28Z,2025-11-18T03:42:28Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T03:42:34Z,2025-11-18T03:42:34Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T03:42:37Z,2025-11-18T03:42:37Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:42:40Z,2025-11-18T03:42:40Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T03:42:43Z,2025-11-18T03:42:43Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:42:46Z,2025-11-18T03:42:46Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T03:42:49Z,2025-11-18T03:42:49Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:42:52Z,2025-11-18T03:42:52Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T03:42:55Z,2025-11-18T03:42:55Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T03:42:58Z,2025-11-18T03:42:58Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T03:43:01Z,2025-11-18T03:43:01Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T03:43:04Z,2025-11-18T03:43:04Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
